会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
北陸電気工事,1930,建設業,プライム（内国株式）,2025-03-31,富山県,39250046976,0.89055896,55607000000.0,4352000000.0,0.03198,3187000000.0,0.05514,0.073060006,0.7230138204819873,,16815000000.0,13308000000.0,39658000000.0,330000000.0,22761000000.0,1366000000.0,23799200000.0,0.6063483188836019
ユアテック,1934,建設業,プライム（内国株式）,2025-03-31,宮城県,179275022336,1.2360442,257204000000.0,16185000000.0,0.03802,11982000000.0,0.04636,0.08567,0.6321750002140832,24.2658,85844000000.0,64954000000.0,154335000000.0,8236000000.0,33770000000.0,11102000000.0,76262400000.0,0.42539333704317067
日本リーテック,1938,建設業,プライム（内国株式）,2025-03-31,東京都,47819280384,0.7700576,68669727000.0,5199695000.0,-0.00413,4733323000.0,0.071040004,0.081920005,0.6734863030084804,,30896481000.0,24402291000.0,55695375000.0,1761861000.0,8314766000.0,16185080000.0,36128450000.0,0.7555205705707008
四電工,1939,建設業,プライム（内国株式）,2025-03-31,,61934886912,0.96363556,105877000000.0,8073000000.0,0.07215,5173000000.0,0.048699997,,0.6505269497139415,,34741000000.0,26191000000.0,55270000000.0,8462000000.0,9457000000.0,12133000000.0,29022100000.0,0.46859050604606683
中電工,1941,建設業,プライム（内国株式）,2025-03-31,広島県,205737738240,0.9098625,221885000000.0,21699000000.0,0.09592,19895000000.0,0.095340006,0.09599,0.7709084722694795,,64302000000.0,50696000000.0,129723000000.0,480000000.0,27744000000.0,102681000000.0,137297700000.0,0.6673432943052849
関電工,1942,建設業,プライム（内国株式）,2025-03-31,,860306866176,2.3048515,671888000000.0,58327000000.0,0.105550006,42380000000.0,0.06725,0.13510999,0.6098256025993833,24.823072,222274000000.0,198888000000.0,385262000000.0,27108000000.0,60991000000.0,67429000000.0,210188300000.0,0.24431782223739693
きんでん,1944,建設業,プライム（内国株式）,2025-03-31,,1004348178432,1.6917179,705058000000.0,60980000000.0,0.051230002,47250000000.0,0.06923,0.08512,0.7290350532376447,25.442745,221956000000.0,202457000000.0,503656000000.0,14936000000.0,104161000000.0,128500000000.0,371650000000.0,0.3700409957234395
東京エネシス,1945,建設業,プライム（内国株式）,2025-03-31,東京都,52928540672,0.76961154,67722000000.0,2667000000.0,0.03528,2900000000.0,0.04321,0.04321,0.6330992496368464,24.712284,39655000000.0,28347000000.0,58018000000.0,19602000000.0,7648000000.0,15427000000.0,29161900000.0,0.5509673916898126
トーエネック,1946,建設業,プライム（内国株式）,2025-03-31,愛知県,126969044992,0.93742806,270966000000.0,16042000000.0,0.05608,10765000000.0,0.04007,,0.43994255556879325,,173881000000.0,94343000000.0,146274000000.0,91166000000.0,43033000000.0,25958000000.0,-9436400000.0,-0.07432047709419697
弘電社,1948,建設業,スタンダード（内国株式）,2025-03-31,東京都,20873256960,0.97579616,39263000000.0,3081000000.0,0.00935,2737000000.0,0.0681,0.13356,0.6534232209737828,,11464000000.0,10781000000.0,25825000000.0,514000000.0,892000000.0,1440000000.0,15369000000.0,0.7363010012980744
住友電設,1949,建設業,プライム（内国株式）,2025-03-31,大阪府,233920823296,2.0675218,203639000000.0,17886000000.0,0.05111,12800000000.0,0.063540004,0.11808,0.5755376384903101,,78400000000.0,70157000000.0,150185000000.0,2533000000.0,64919000000.0,23712000000.0,88383400000.0,0.3778346824992187
ＷＯＬＶＥＳ　ＨＡＮＤ,194A,サービス業,グロース（内国株式）,2024-06-30,大阪府,8109289984,2.9868495,4990639000.0,827469000.0,0.23916,558406000.0,0.10855,0.24565001,0.36539722208007924,,3670842000.0,1130512000.0,1297246000.0,3002058000.0,910879000.0,,-2373596000.0,-0.2927008412183081
日本電設工業,1950,建設業,プライム（内国株式）,2025-03-31,東京都,156087533568,0.8130081,216922000000.0,17934000000.0,-0.028380001,13192000000.0,0.064559996,0.07243,0.6603371256596083,15.014036,86739000000.0,73157000000.0,177804000000.0,4100000000.0,14979000000.0,41318000000.0,119987600000.0,0.7687199435932341
エクシオグループ,1951,建設業,プライム（内国株式）,2025-03-31,東京都,432913809408,1.3761057,670822000000.0,42465000000.0,0.04073,26855000000.0,0.04023,0.08673,0.49982957331071354,17.792889,315724000000.0,206606000000.0,387728000000.0,129189000000.0,40010000000.0,32531000000.0,94775700000.0,0.21892510227290662
新日本空調,1952,建設業,プライム（内国株式）,2025-03-31,東京都,130497978368,1.8878475,137684000000.0,11347000000.0,0.06444,9656000000.0,0.073470004,0.15718001,0.5864123351894792,,48872000000.0,46899000000.0,89836000000.0,3856000000.0,20271000000.0,22443000000.0,56674100000.0,0.4342910189779408
九電工,1959,建設業,プライム（内国株式）,2025-03-31,福岡県,494901231616,1.5827682,473953000000.0,41388000000.0,0.110360004,28883000000.0,0.06172,0.0953,0.6348429387969013,14.084139,176321000000.0,147529000000.0,299268000000.0,22474000000.0,71693000000.0,80153000000.0,179054100000.0,0.36179764478527365
ＭＵＳＣＡＴ　ＧＲＯＵＰ,195A,サービス業,グロース（内国株式）,2025-03-31,東京都,2440263168,2.3274252,2986723000.0,88007000.0,-0.20694,112934000.0,-0.00763,,0.32769504753276935,,2389634000.0,970190000.0,1855867000.0,1987257000.0,543999000.0,,-533767000.0,-0.21873337556353267
サンテック,1960,建設業,スタンダード（内国株式）,2025-03-31,東京都,15677102080,0.5265544,67859000000.0,2123000000.0,0.01954,1748000000.0,0.02398,0.05737,0.5160317756059554,,28451000000.0,26990000000.0,39842000000.0,3051000000.0,9111000000.0,2866000000.0,13397200000.0,0.8545712040168076
三機工業,1961,建設業,プライム（内国株式）,2025-03-31,東京都,249518669824,2.4195073,253135000000.0,21895000000.0,0.044460002,17203000000.0,0.06945,0.17312999,0.5296780007866998,20.976887,94459000000.0,82283000000.0,138834000000.0,7399000000.0,31856000000.0,31816000000.0,66646200000.0,0.2670990513335512
日揮ホールディングス,1963,建設業,プライム（内国株式）,2025-03-31,神奈川県,348741468160,0.91830224,858082000000.0,-11474000000.0,0.04162,-398000000.0,-0.00851,-0.01864,0.4981732393917174,11.84729,391916000000.0,346928000000.0,561267000000.0,34889000000.0,333701000000.0,80386000000.0,225621200000.0,0.6469583361864115
中外炉工業,1964,建設業,プライム（内国株式）,2025-03-31,大阪府,31772958720,1.180893,36247000000.0,2736000000.0,-0.05845,2998000000.0,0.099530004,0.14032,0.5812335850295469,13.429184,20129000000.0,15233000000.0,35982000000.0,5507000000.0,4392000000.0,6533000000.0,20426100000.0,0.6428768620513287
テクノ菱和,1965,建設業,スタンダード（内国株式）,2025-03-31,東京都,102784311296,1.9407551,84190000000.0,9634000000.0,0.11431,7256000000.0,0.09423,0.16259001,0.6604418497311727,,27217000000.0,23863000000.0,56216000000.0,65000000.0,12571000000.0,10231000000.0,36160700000.0,0.3518114734053508
高田工業所,1966,建設業,スタンダード（内国株式）,2025-03-31,福岡県,11350225920,0.5763877,58067410000.0,2933802000.0,0.00042,2309002000.0,0.03341,0.09877,0.44902484756911126,5.9570384,24592853000.0,18467630000.0,31101353000.0,9372261000.0,5186250000.0,410662000.0,6795963400.0,0.5987513771003423
ヤマト,1967,建設業,スタンダード（内国株式）,2025-03-31,群馬県,43565395968,1.1809292,53168544000.0,4796727000.0,0.098000005,3932952000.0,0.07735,0.10934,0.6992975503526981,,17611370000.0,14951177000.0,34739278000.0,1221524000.0,11494518000.0,12255933000.0,25707061100.0,0.5900798220423051
太平電業,1968,建設業,プライム（内国株式）,2025-03-31,東京都,129995923456,1.1504164,125670000000.0,13037000000.0,0.05187,9753000000.0,0.068969995,0.07901,0.7329245015347313,4.0054445,40019000000.0,23491000000.0,108609000000.0,14108000000.0,42607000000.0,17635000000.0,80934500000.0,0.6225926002009907
高砂熱学工業,1969,建設業,プライム（内国株式）,2025-03-31,東京都,537804013568,2.9712474,381661000000.0,32012000000.0,0.105900005,27631000000.0,0.08524,0.20162001,0.5393836076537025,12.033529,150668000000.0,130040000000.0,245138000000.0,37737000000.0,47647000000.0,43792000000.0,125124400000.0,0.23265798849264122
ＭＦＳ,196A,その他金融業,グロース（内国株式）,2024-06-30,東京都,2652037376,1.1779283,1889942000.0,-110789000.0,0.022869999,-121571000.0,0.05485,0.07459,0.8512327397843067,,360170000.0,260170000.0,2259557000.0,108330000.0,1976801000.0,,1899387000.0,0.7161991822546622
三晃金属工業,1972,建設業,スタンダード（内国株式）,2025-03-31,東京都,28126490624,1.8793845,45360000000.0,4119000000.0,0.05955,2941000000.0,0.04912,0.12157,0.6542035772043737,,14326000000.0,11046000000.0,32486000000.0,85000000.0,14603000000.0,10000000.0,18167000000.0,0.6459035449128628
朝日工業社,1975,建設業,プライム（内国株式）,2025-03-31,東京都,77523943424,1.8873296,91946000000.0,7251000000.0,0.10686,6229000000.0,0.07582,0.17426,0.5197437578066064,,38834000000.0,36786000000.0,60288000000.0,3994000000.0,18532000000.0,9836000000.0,28339200000.0,0.3655541597646167
明星工業,1976,建設業,プライム（内国株式）,2025-03-31,大阪府,75724201984,1.1248729,66283000000.0,10614000000.0,0.07695,8454000000.0,0.0,,0.7740650011853291,,19378000000.0,14631000000.0,61236000000.0,800000000.0,33258000000.0,6297000000.0,46265900000.0,0.6109790369236993
大氣社,1979,建設業,プライム（内国株式）,2025-03-31,東京都,175589343232,1.2424501,276212000000.0,17975000000.0,0.062119998,11026000000.0,0.03979,0.08651,0.5515109071403028,7.3125997,111963000000.0,101030000000.0,210935000000.0,13316000000.0,47556000000.0,26324000000.0,117398800000.0,0.668598662305406
タウンズ,197A,医薬品,スタンダード（内国株式）,2025-06-30,静岡県,56037478400,3.210814,18627990000.0,8265029000.0,-1.04472,6315407000.0,0.33903,0.40634,0.4769964881016705,8.665815,19097627000.0,9529874000.0,15476605000.0,14424000000.0,9266630000.0,,-3621022000.0,-0.0646178611777078
ダイダン,1980,建設業,プライム（内国株式）,2025-03-31,,264519286784,2.4281127,262732000000.0,23038000000.0,0.16114001,17443000000.0,0.082650006,0.22654,0.4970437835854516,20.84182,106105000000.0,100523000000.0,165326000000.0,23602000000.0,51761000000.0,17116000000.0,71202200000.0,0.2691758354019077
協和日成,1981,建設業,スタンダード（内国株式）,2025-03-31,東京都,14808311808,1.3888916,37416616000.0,1483259000.0,0.03773,1133684000.0,0.02252,0.0725,0.6654239458116251,,9487797000.0,8940228000.0,17002068000.0,36672000.0,6777925000.0,4181835000.0,10441555500.0,0.7051145083505794
日比谷総合設備,1982,建設業,プライム（内国株式）,2025-03-31,東京都,91107786752,1.3023068,89786000000.0,7460000000.0,0.08505999,5906000000.0,0.07045,0.09285,0.7073712655757394,,28233000000.0,26536000000.0,72886000000.0,17000000.0,19781000000.0,22381000000.0,60319700000.0,0.662069644652803
ＰｏｓｔＰｒｉｍｅ,198A,情報・通信業,グロース（内国株式）,2025-05-31,東京都,4255720704,4.265364,897378000.0,183175000.0,-0.07107,87339000.0,0.096990004,,0.7962020244588859,,255334000.0,255334000.0,1217514000.0,,912870000.0,,962180000.0,0.2260909648266241
神田通信機,1992,建設業,スタンダード（内国株式）,2025-03-31,東京都,6183532032,1.0247817,7179706000.0,625592000.0,-0.0037,431625000.0,0.06008,0.07318,0.6447162017307642,,3370134000.0,2174854000.0,5313860000.0,348317000.0,2761894000.0,2018540000.0,3356704000.0,0.5428457364866772
高橋カーテンウォール工業,1994,建設業,スタンダード（内国株式）,2024-12-31,東京都,3983274240,0.37716928,9383723000.0,593804000.0,-0.02362,372702000.0,0.00821,0.00617,0.7763077564319859,,3104154000.0,2463369000.0,8691787000.0,1329000000.0,1028871000.0,1351205000.0,6533476500.0,1.6402276384565477
暁飯島工業,1997,建設業,スタンダード（内国株式）,2024-08-31,茨城県,6533369344,3.5407076,8825161000.0,751087000.0,0.04815,559327000.0,0.04271,0.1333,0.6605817515007797,,3499450000.0,2962668000.0,6974846000.0,620713000.0,5042891000.0,529218000.0,3845848600.0,0.5886470513919257
ニップン,2001,食料品,プライム（内国株式）,2025-03-31,東京都,180298629120,0.7293998,410878000000.0,21489000000.0,0.053200003,24757000000.0,0.04842,0.08009,0.6068091757550861,9.722824,152745000000.0,104407000000.0,159014000000.0,57028000000.0,44945000000.0,85530000000.0,66140000000.0,0.3668358451909232
日清製粉グループ本社,2002,食料品,プライム（内国株式）,2025-03-31,東京都,516283105280,1.0567728,851486000000.0,46380000000.0,0.05246,34684000000.0,0.04157,0.07108,0.6141522299873499,13.981954,287143000000.0,147313000000.0,338728000000.0,84533000000.0,93968000000.0,158338000000.0,162421600000.0,0.31459793733113267
日東富士製粉,2003,食料品,スタンダード（内国株式）,2025-03-31,東京都,64008781824,1.3087037,72341000000.0,5102000000.0,0.059720002,3550000000.0,0.04415,0.06518,0.7840212245416707,,13521000000.0,9893000000.0,32444000000.0,420000000.0,1195000000.0,8394000000.0,24798800000.0,0.38742808866738543
昭和産業,2004,食料品,プライム（内国株式）,2025-03-31,東京都,97416978432,0.715052,334425000000.0,11126000000.0,0.04176,11599000000.0,0.02754,0.0677,0.528281357630409,9.746589,116885000000.0,78362000000.0,112749000000.0,50726000000.0,8106000000.0,47221000000.0,28918700000.0,0.29685482413300396
鳥越製粉,2009,食料品,スタンダード（内国株式）,2024-12-31,福岡県,24221464576,0.68901,26168384000.0,1063123000.0,0.060599998,950007000.0,0.04275,0.03167,0.7909320898563444,,9459892000.0,4210946000.0,23541258000.0,3286009000.0,10373448000.0,11210321000.0,21928590700.0,0.905337108381468
豆蔵デジタルホールディングス,202A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,29371500544,10.450812,10551965000.0,2070329000.0,0.1863,1433833000.0,0.13646,,0.7234368312190882,,1303276000.0,1291302000.0,3680339000.0,102888000.0,1832835000.0,,2377063000.0,0.08093093495305216
中部飼料,2053,食料品,プライム（内国株式）,2025-03-31,愛知県,47944310784,0.70544994,209837000000.0,4282000000.0,0.021329999,3503000000.0,0.0,0.056110002,0.6636904175936682,11.06267,34066000000.0,23361000000.0,66157000000.0,9880000000.0,11942000000.0,6943000000.0,36951100000.0,0.7707087534634316
日和産業,2055,食料品,スタンダード（内国株式）,2025-03-31,兵庫県,5886332416,0.31900775,48577000000.0,906000000.0,0.02388,310000000.0,0.00769,0.02005,0.6138827172961692,,11470000000.0,11219000000.0,23625000000.0,3969000000.0,9019000000.0,950000000.0,12820000000.0,2.1779266093014344
ロゴスホールディングス,205A,建設業,グロース（内国株式）,2025-05-31,北海道,6206569984,1.8222324,36269311000.0,487266000.0,0.06336,199832000.0,0.0054900004,0.06125,0.16127662227661768,,17716083000.0,12801887000.0,14351739000.0,7622144000.0,7161453000.0,,-3364344000.0,-0.5420617198666876
フィード・ワン,2060,食料品,プライム（内国株式）,2025-03-31,神奈川県,39982419968,0.71713287,296045000000.0,6343000000.0,0.02052,5387000000.0,0.01947,,0.43990593692619917,58.764046,68825000000.0,50168000000.0,80085000000.0,27945000000.0,10342000000.0,10450000000.0,18575000000.0,0.4645791829225578
ＰＲＩＳＭ　ＢｉｏＬａｂ,206A,医薬品,グロース（内国株式）,2024-09-30,神奈川県,5940798976,,305620000.0,-782392000.0,0.0,-1049514000.0,0.0,,0.7735121890682393,,1025665000.0,1019869000.0,4483094000.0,,4392022000.0,,3457429000.0,0.581980473328172
構造計画研究所ホールディングス,208A,情報・通信業,スタンダード（内国株式）,2025-06-30,,32232814592,3.1149578,20137374000.0,3073445000.0,0.26604998,2048962000.0,0.10863,0.19658001,0.4574361656566391,,11898781000.0,6833579000.0,9444243000.0,3613685000.0,4242765000.0,4239727000.0,513270900.0,0.01592386226573558
日本甜菜製糖,2108,食料品,プライム（内国株式）,2025-03-31,東京都,35058855936,0.48613262,64796000000.0,536000000.0,-0.00518,2703000000.0,-0.043920003,-0.03885,0.7294175764461789,,27387000000.0,16435000000.0,51318000000.0,9048000000.0,3164000000.0,25456000000.0,41750200000.0,1.1908603086254457
ＤＭ三井製糖,2109,食料品,プライム（内国株式）,2025-03-31,東京都,97668481024,0.88215333,178785000000.0,13844000000.0,0.07616,6295000000.0,0.0,,0.5668410848879305,,82857000000.0,45756000000.0,98689000000.0,48619000000.0,40596000000.0,16728000000.0,27541600000.0,0.28199066588567323
塩水港精糖,2112,食料品,スタンダード（内国株式）,2025-03-31,東京都,12762655744,0.75652933,32519000000.0,2881000000.0,0.07965,2136000000.0,0.06464,0.13613,0.5651759904778099,,12786000000.0,7947000000.0,9756000000.0,8248000000.0,3313000000.0,8375000000.0,2832500000.0,0.2219365668725821
フジ日本,2114,食料品,スタンダード（内国株式）,2025-03-31,東京都,26985078784,1.1114986,28209627000.0,3232701000.0,0.10651,2845999000.0,0.0,0.11179,0.705748612226435,,9887606000.0,5795341000.0,17696870000.0,4818000000.0,6644241000.0,11338784000.0,15746412800.0,0.5835229508144466
ウェルネオシュガー,2117,食料品,プライム（内国株式）,2025-03-31,東京都,84704346112,1.1545619,97069000000.0,8024000000.0,0.084,5565000000.0,0.054959998,0.0788,0.660540814847035,,35990000000.0,32009000000.0,47051000000.0,17756000000.0,15445000000.0,9503000000.0,17713100000.0,0.20911677869018575
カドス・コーポレーション,211A,建設業,スタンダード（内国株式）,2024-07-31,,4374980608,1.015009,6475088000.0,637497000.0,,405173000.0,,,0.48798533288622137,,4302747000.0,1524785000.0,3417779000.0,2094533000.0,2443971000.0,3150000.0,-882763000.0,-0.20177529436034475
ＬＩＦＵＬＬ,2120,サービス業,プライム（内国株式）,2024-09-30,東京都,24345722880,0.95777714,34466000000.0,-6444000000.0,0.1742,-8463000000.0,-0.022219999,-0.16608,0.5852006506275643,20.212767,16989000000.0,10295000000.0,21589000000.0,5537000000.0,14633000000.0,2220000000.0,6154000000.0,0.2527754066015229
ＭＩＸＩ,2121,サービス業,プライム（内国株式）,2025-03-31,東京都,204671533056,1.1746235,154847000000.0,26600000000.0,0.0855,17601000000.0,0.10751,0.09589,0.7983409002234597,15.881624,44213000000.0,31380000000.0,169931000000.0,12452000000.0,110666000000.0,6023000000.0,129934100000.0,0.634842071390792
インタースペース,2122,サービス業,スタンダード（内国株式）,2024-09-30,東京都,7551027712,1.3582876,7909961000.0,555755000.0,0.00592,59522000.0,-0.0116,-0.01746,0.5022751316109619,9.065561,5590713000.0,5524299000.0,9628330000.0,,5953973000.0,482902000.0,4375648400.0,0.579477200573145
ジェイエイシーリクルートメント,2124,サービス業,プライム（内国株式）,2024-12-31,東京都,163024404480,8.827422,39156000000.0,9096000000.0,0.24699,5611000000.0,0.16183001,0.39646998,0.6955752892784377,7.2196836,7919000000.0,7726000000.0,22349000000.0,0.0,19051000000.0,0.0,14430000000.0,0.08851435492757949
日本Ｍ＆Ａセンターホールディングス,2127,サービス業,プライム（内国株式）,2025-03-31,東京都,220630089728,5.04033,44077707000.0,16715662000.0,0.27833,10955880000.0,0.25521,0.27111,0.7635089190013039,17.916023,14196820000.0,9896064000.0,42566635000.0,5400000000.0,39211152000.0,13945317000.0,38131536900.0,0.17283017446536783
フィットイージー,212A,サービス業,スタンダード（内国株式）,2024-10-31,岐阜県,47654858752,12.394918,6673497000.0,1631691000.0,0.26096,1082123000.0,0.16979,,0.5072462730603909,,2890926000.0,1764288000.0,3771726000.0,769111000.0,2500684000.0,,880800000.0,0.01848290023444953
メンバーズ,2130,サービス業,プライム（内国株式）,2025-03-31,東京都,15155888128,2.609055,22329565000.0,493143000.0,0.10029,349824000.0,0.01567,0.059580002,0.49313503164704736,7.568705,5970033000.0,5322087000.0,8034144000.0,939754000.0,4014913000.0,1541511000.0,3143168700.0,0.20738927824316017
北浜キャピタルパートナーズ,2134,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,19716876288,3.2894735,701607000.0,-579064000.0,-5.57143,-835207000.0,-1.76697,-0.30372998,0.7561751709487464,,646316000.0,472726000.0,1494558000.0,256399000.0,256472000.0,59938000.0,890198600.0,0.045149068594693614
ヒップ,2136,サービス業,スタンダード（内国株式）,2025-03-31,神奈川県,5400415744,2.9251394,5969419000.0,565185000.0,0.088599995,413669000.0,0.04348,0.12212,0.6740247608073225,,1924771000.0,1436135000.0,4260553000.0,400000000.0,3432998000.0,,2335782000.0,0.43251892275055187
クルーズ,2138,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,5051756032,0.5585753,14191649000.0,-1025701000.0,-0.03283,-530396000.0,-0.0301,-0.041339997,0.3116094572580459,26.802029,20202913000.0,4556815000.0,12775565000.0,17110910000.0,10104071000.0,3656678000.0,-4867673400.0,-0.9635606646809661
中広,2139,サービス業,スタンダード（内国株式）,2025-03-31,岐阜県,2890010112,1.5115143,11332980000.0,309794000.0,-0.010570001,163736000.0,0.01047,0.06884,0.39910830450612006,,2955148000.0,2351587000.0,3613741000.0,1229325000.0,1904103000.0,171201000.0,778433700.0,0.2693532789964162
ＵＴグループ,2146,サービス業,プライム（内国株式）,2025-03-31,東京都,103596613632,3.3232818,194748000000.0,8079000000.0,0.05901,8965000000.0,0.02901,0.17708999,0.5273716576734091,9.025812,30023000000.0,22927000000.0,54270000000.0,7906000000.0,31708000000.0,6000000.0,24251200000.0,0.2340925938578077
アイティメディア,2148,サービス業,プライム（内国株式）,2025-03-31,東京都,30556614656,4.010604,8100911000.0,2028809000.0,0.18742001,1496566000.0,0.18053,0.18608,0.8528395130873482,19.236364,1618548000.0,1523669000.0,9111803000.0,44146000.0,6562002000.0,,7493255000.0,0.2452253001308392
ケアネット,2150,サービス業,プライム（内国株式）,2024-12-31,東京都,46547042304,4.5188656,11182987000.0,2361302000.0,0.22945999,1139848000.0,0.119540006,0.12938,0.789572980309113,25.447138,2783349000.0,2518198000.0,10464710000.0,135422000.0,7360989000.0,1133701000.0,8474951700.0,0.1820728295613255
幼児活動研究会,2152,サービス業,スタンダード（内国株式）,2025-03-31,東京都,14993939456,3.408142,7073691000.0,1164428000.0,0.11983,872328000.0,0.077080004,0.10626,0.7618332154092071,,3213281000.0,987327000.0,9642344000.0,,9251185000.0,2773596000.0,8370580200.0,0.5582642389989386
Ｅ・Ｊホールディングス,2153,サービス業,プライム（内国株式）,2025-05-31,岡山県,29205778432,0.82311165,42705000000.0,4489000000.0,-0.35744,3203000000.0,0.067,0.08886,0.6545730710811175,,17959000000.0,10057000000.0,33829000000.0,7439000000.0,21459000000.0,3298000000.0,18178600000.0,0.6224316205892388
オープンアップグループ,2154,サービス業,プライム（内国株式）,2025-06-30,東京都,140623806464,1.8268615,187954000000.0,16244000000.0,0.06669,12559000000.0,0.06682,0.16521999,0.642491564929667,10.823699,43835000000.0,38778000000.0,47339000000.0,5030000000.0,20353000000.0,3876000000.0,6217200000.0,0.04421157523986962
セーラー広告,2156,サービス業,スタンダード（内国株式）,2025-03-31,香川県,1451538816,0.7462771,2097648000.0,9743000.0,-0.24700001,27262000.0,0.02169,0.024489999,0.48077560083915055,,2200770000.0,1742903000.0,2216955000.0,534283000.0,762125000.0,263868000.0,200892600.0,0.13839974362766197
コシダカホールディングス,2157,サービス業,プライム（内国株式）,2024-08-31,,104100986880,2.9653735,63263940000.0,10164158000.0,0.16680999,6735312000.0,0.07579,0.16067,0.49185257702623675,19.833542,31360274000.0,13975861000.0,11903342000.0,11436300000.0,6772024000.0,793586000.0,-18901421800.0,-0.18156813269972336
ＦＲＯＮＴＥＯ,2158,サービス業,グロース（内国株式）,2025-03-31,,34841927680,10.466638,6099403000.0,527550000.0,-0.05757,555086000.0,0.04336,0.082200006,0.49912793075651135,82.990654,3239041000.0,2844378000.0,4003036000.0,1986667000.0,2598740000.0,966614000.0,1440624800.0,0.04134744820180971
タイミー,215A,サービス業,グロース（内国株式）,2024-10-31,東京都,128233586688,9.899546,26880693000.0,4247676000.0,0.21896,2797078000.0,0.15762,,0.34227603300995935,24.85538,17479021000.0,16699104000.0,25360846000.0,11426523000.0,12238870000.0,,7881825000.0,0.06146459132564819
ジーエヌアイグループ,2160,医薬品,グロース（内国株式）,2024-12-31,東京都,132277403648,3.4126759,23611705000.0,1402302000.0,-0.05867,1098233000.0,-0.0060900003,-0.0585,0.506597738492893,12.366904,32229009000.0,12464403000.0,29222643000.0,7205879000.0,10115037000.0,5764350000.0,1028679000.0,0.00777667970213107
ｎｍｓ　ホールディングス,2162,サービス業,スタンダード（内国株式）,2025-03-31,東京都,8448325632,1.834197,75707594000.0,1650192000.0,0.020060001,630626000.0,-0.0037099998,-0.0692,0.14543245162853605,,30946697000.0,27947948000.0,26077681000.0,19900060000.0,3789282000.0,17411000.0,-4856828300.0,-0.5748864936743954
アルトナー,2163,サービス業,プライム（内国株式）,2025-01-31,神奈川県,20421947392,4.05922,11125970000.0,1810142000.0,0.19208,1260601000.0,0.11766,0.28402,0.7040051773090793,22.453272,1979508000.0,1262765000.0,6130702000.0,,4588976000.0,1498000.0,4152242600.0,0.20332255882837993
地域新聞社,2164,サービス業,グロース（内国株式）,2024-08-31,千葉県,2318548224,12.8518715,2977195000.0,34307000.0,-0.03861,3476000.0,-0.09034,-1.35309,0.24247733232579202,,944327000.0,666278000.0,1060761000.0,365878000.0,772176000.0,,116434000.0,0.05021849396736981
パソナグループ,2168,サービス業,プライム（内国株式）,2025-05-31,東京都,76877791232,0.5803202,309240000000.0,-1238000000.0,0.00054000004,-8658000000.0,-0.027999999,-0.0537,0.5091119009349603,41.399593,123908000000.0,87728000000.0,188948000000.0,32676000000.0,124771000000.0,7655000000.0,70398500000.0,0.9157195969321368
ＣＤＳ,2169,サービス業,スタンダード（内国株式）,2024-12-31,愛知県,12241252352,1.3717222,10492254000.0,1506502000.0,0.062470004,1056588000.0,0.09,0.10465,0.781479209712445,,2488107000.0,2472880000.0,8302755000.0,600000000.0,4176349000.0,133255000.0,5907926500.0,0.482624353302769
リンクアンドモチベーション,2170,サービス業,プライム（内国株式）,2024-12-31,東京都,52823990272,4.264136,37458000000.0,5485000000.0,0.18369,3691000000.0,0.0968,0.30027,0.3401350292362409,13.17397,18794000000.0,10115000000.0,13940000000.0,11629000000.0,8607000000.0,1339000000.0,-3916700000.0,-0.07414623506918398
博展,2173,サービス業,グロース（内国株式）,2024-12-31,東京都,9654796288,2.4028833,18845437000.0,1393719000.0,0.14354,999210000.0,0.05825,,0.4245739866276587,,4541225000.0,3231386000.0,6494522000.0,1738910000.0,2642641000.0,1792000.0,1954551400.0,0.20244356708274858
エス・エム・エス,2175,サービス業,プライム（内国株式）,2025-03-31,東京都,124762284032,2.8533294,60952000000.0,6336000000.0,0.19371,6054000000.0,0.10983,0.15301,0.6181996341782074,14.139535,29223000000.0,23990000000.0,38664000000.0,8053000000.0,16175000000.0,2875000000.0,11453500000.0,0.09180258352005095
成学社,2179,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,4421674496,1.2936443,14287096000.0,778288000.0,-0.19814,461479000.0,0.026689999,0.11891,0.4073948564597974,,5613454000.0,3478552000.0,3848057000.0,2342174000.0,2177739000.0,10620000.0,-1757963000.0,-0.39757856477004677
サニーサイドアップグループ,2180,サービス業,スタンダード（内国株式）,2024-06-30,東京都,10956673024,2.3868413,17908253000.0,1465417000.0,0.04828,795167000.0,0.0484,0.21576001,0.4837911611928278,,4336474000.0,3362433000.0,6549627000.0,991278000.0,3185218000.0,304822000.0,2426528400.0,0.2214658039611861
パーソルホールディングス,2181,サービス業,プライム（内国株式）,2025-03-31,東京都,583976747008,3.042983,1451238000000.0,57427000000.0,0.04121,35871000000.0,0.022939999,,0.3513374809632679,14.666666,333364000000.0,266159000000.0,299974000000.0,77280000000.0,82818000000.0,25776000000.0,-15346800000.0,-0.026279813500501865
