会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
指月電機製作所,6994,電気機器,スタンダード（内国株式）,2025-03-31,兵庫県,12753856512,0.5482944,27346541000.0,1990792000.0,0.049629997,1194672000.0,0.04962,0.05948,0.6098376500837771,,14597582000.0,6882547000.0,20112977000.0,8800000000.0,5929507000.0,1745251000.0,6737070700.0,0.5282379250277078
東海理化電機製作所,6995,輸送用機器,プライム（内国株式）,2025-03-31,愛知県,217016074240,0.68654525,617660000000.0,35440000000.0,0.05132,27808000000.0,0.04109,0.07983,0.6186122886746441,9.881132,173066000000.0,131179000000.0,285523000000.0,11062000000.0,75074000000.0,32579000000.0,135262300000.0,0.6232824018851812
ニチコン,6996,電気機器,プライム（内国株式）,2025-03-31,京都府,92679766016,0.83997655,175751000000.0,5204000000.0,0.01833,5877000000.0,0.03063,0.050479997,0.5734232690490285,15.346975,78770000000.0,51558000000.0,108254000000.0,25863000000.0,25519000000.0,26688000000.0,48165600000.0,0.5196991972518016
日本ケミコン,6997,電気機器,プライム（内国株式）,2025-03-31,東京都,30648588288,0.5749741,122684000000.0,3740000000.0,0.00495,37000000.0,-0.0047400002,-0.01013,0.3449127853376111,8.139338,106035000000.0,60631000000.0,86620000000.0,78384000000.0,23870000000.0,15007000000.0,-8910100000.0,-0.29071812105253203
日本タングステン,6998,電気機器,スタンダード（内国株式）,2025-03-31,福岡県,6464893952,0.51455617,12392000000.0,690000000.0,0.06573,676000000.0,0.05427,0.05396,0.712357511484149,,5072000000.0,4557000000.0,10145000000.0,2482000000.0,3307000000.0,1730000000.0,6284000000.0,0.9720190380007644
ＫＯＡ,6999,電気機器,プライム（内国株式）,2025-03-31,長野県,41869086720,0.5365766,64120000000.0,1180000000.0,0.029860001,260000000.0,0.0,,0.5525342199271389,20.919882,63256000000.0,15935000000.0,57505000000.0,44709000000.0,26642000000.0,4942000000.0,-2291600000.0,-0.05473250504184869
三井Ｅ＆Ｓ,7003,機械,プライム（内国株式）,2025-03-31,東京都,433820106752,2.445971,315112000000.0,23131000000.0,0.109639995,39074000000.0,0.053629998,0.10018,0.3781043249067256,32.600456,275060000000.0,200792000000.0,239646000000.0,105242000000.0,35353000000.0,29674000000.0,-14642200000.0,-0.03375177814976299
カナデビア,7004,機械,プライム（内国株式）,2025-03-31,,173906788352,0.9597348,610523000000.0,26947000000.0,-0.03233,22103000000.0,0.0,0.120170005,0.31060121443544497,7.7123885,411773000000.0,294283000000.0,357114000000.0,135763000000.0,70763000000.0,27571000000.0,-35359300000.0,-0.203323287923817
三菱重工業,7011,機械,プライム（内国株式）,2025-03-31,,13366875652096,5.6268153,5027176000000.0,385952000000.0,0.07532,245447000000.0,0.049200002,,0.35241459430983146,42.95889,4189101000000.0,3146299000000.0,3911632000000.0,1131274000000.0,657816000000.0,470907000000.0,52165900000.0,0.0039026247686997895
川崎重工業,7012,輸送用機器,プライム（内国株式）,2025-03-31,,1582281916416,2.150092,2129321000000.0,119950000000.0,0.02935,88001000000.0,0.0,0.11101,0.23298853710252504,16.593634,2291888000000.0,1847303000000.0,2023901000000.0,,132776000000.0,71802000000.0,-217725600000.0,-0.13760228044138087
ＩＨＩ,7013,機械,プライム（内国株式）,2025-03-31,,2907397160960,5.927193,1626831000000.0,143517000000.0,0.06184,112740000000.0,0.06543,0.234,0.2150186217411953,4.74445,1731732000000.0,1117925000000.0,1302263000000.0,514723000000.0,136809000000.0,51509000000.0,-393412700000.0,-0.13531439917554924
名村造船所,7014,輸送用機器,スタンダード（内国株式）,2025-03-31,大阪府,249035866112,2.264776,159227000000.0,29466000000.0,0.15781,26245000000.0,0.13538,0.21237,0.5011744332343078,,103895000000.0,78410000000.0,141310000000.0,18261000000.0,90140000000.0,32552000000.0,60201400000.0,0.24173787069259076
内海造船,7018,輸送用機器,スタンダード（内国株式）,2025-03-31,,15625945088,1.3972948,44648000000.0,1417000000.0,0.0419,1017000000.0,0.029070001,0.114580005,0.25551946523560704,,31630000000.0,26398000000.0,28451000000.0,5680000000.0,4702000000.0,1014000000.0,-2469200000.0,-0.15801924210627305
ニッチツ,7021,機械,スタンダード（内国株式）,2025-03-31,,3733032704,0.3272537,9850916000.0,270070000.0,0.04153,241946000.0,0.022650002,0.02029,0.6960487518199578,,4905085000.0,3146079000.0,7562962000.0,1262200000.0,2670656000.0,2547843000.0,4441367100.0,1.1897477070696458
サノヤスホールディングス,7022,機械,スタンダード（内国株式）,2025-03-31,,8459094528,0.8894346,25006000000.0,1066000000.0,-0.08356,1182000000.0,0.04632,0.12841,0.367479674796748,,17505000000.0,10420000000.0,12806000000.0,8093000000.0,2016000000.0,4805000000.0,-1335500000.0,-0.1578774176809861
スプリックス,7030,サービス業,スタンダード（内国株式）,2024-09-30,東京都,23168600064,2.4914014,31860000000.0,1094000000.0,-0.04862,500000000.0,0.026180001,0.09681,0.4674784820031299,11.968303,10889000000.0,9221000000.0,9806000000.0,1509000000.0,5359000000.0,276000000.0,-889800000.0,-0.038405427930131845
インバウンドテック,7031,サービス業,グロース（内国株式）,2025-03-31,東京都,1849440384,1.2127485,2544543000.0,21387000.0,-0.11494,-414576000.0,0.061539996,,0.5822694486743497,,860235000.0,742388000.0,2064593000.0,652000000.0,1407147000.0,,1204358000.0,0.6512013095524576
マネジメントソリューションズ,7033,サービス業,プライム（内国株式）,2023-10-31,,21240553472,3.814563,16931288000.0,2207591000.0,0.055040002,1620788000.0,0.08894,,0.5981371387782554,10.265957,2730459000.0,2061676000.0,4976689000.0,650749000.0,2640389000.0,7400000.0,2251410000.0,0.10599582553100055
プロレド・パートナーズ,7034,サービス業,プライム（内国株式）,2024-10-31,東京都,5994802176,0.85559464,3205046000.0,-90541000.0,0.26334998,319681000.0,-0.01248,0.24659,0.4879448331518976,16.636364,1791645000.0,934935000.0,6257437000.0,996200000.0,5519365000.0,6324438000.0,8892898600.0,1.4834348722302193
ａｎｄ　ｆａｃｔｏｒｙ,7035,サービス業,スタンダード（内国株式）,2024-08-31,東京都,2601451008,2.4870534,5024345000.0,-317527000.0,-0.054959998,88940000.0,-0.00559,-0.017070001,0.46038802418547575,,1417756000.0,1192756000.0,2509555000.0,455924000.0,1563860000.0,23419000.0,1108192300.0,0.42599007115339843
イーエムネットジャパン,7036,サービス業,グロース（内国株式）,2024-12-31,東京都,4434432512,3.1316578,1329624000.0,93124000.0,0.104399994,69753000.0,0.0856,0.08908,0.5197596832241712,9.566667,1299416000.0,1126085000.0,2178291000.0,403000.0,962361000.0,275570000.0,1071774000.0,0.2416936095204238
テノ．ホールディングス,7037,サービス業,スタンダード（内国株式）,2024-12-31,東京都,3938112512,2.1543267,16017000000.0,197000000.0,0.03446,-466000000.0,-0.01609,-0.13897,0.17809484705399303,,8007000000.0,4947000000.0,4438000000.0,5365000000.0,2171000000.0,10000000.0,-3562000000.0,-0.9044942187776681
フロンティア・マネジメント,7038,サービス業,プライム（内国株式）,2024-12-31,東京都,8085454336,3.4388344,9265110000.0,-632133000.0,-0.022049999,-694858000.0,-0.10547,-0.13332,0.19069482035970628,,3415637000.0,2122901000.0,11470340000.0,1396795000.0,7561180000.0,296000.0,8054910200.0,0.996222335229326
ブリッジインターナショナル,7039,サービス業,グロース（内国株式）,2024-12-31,東京都,7218456576,1.545689,8615418000.0,950459000.0,0.1286,661855000.0,0.080290005,0.15873,0.7301504216626702,13.604336,1590783000.0,1285887000.0,4614940000.0,431729000.0,2695946000.0,343156000.0,3264366200.0,0.4522249549652205
サン・ライフホールディング,7040,サービス業,スタンダード（内国株式）,2025-03-31,,5755765760,0.8625452,13856017000.0,1305386000.0,0.07642,835463000.0,0.05987,0.13091,0.1826134653509378,,29553525000.0,2471232000.0,12223841000.0,,10674493000.0,4174898000.0,-14407255400.0,-2.5030996744384537
ＣＲＧホールディングス,7041,サービス業,グロース（内国株式）,2024-09-30,,1774190720,0.62736607,17090086000.0,90129000.0,0.01347,-369355000.0,-0.01323,-0.07446,0.20796623534799066,,10487506000.0,9186853000.0,10079138000.0,8473543000.0,2462283000.0,592300000.0,6242000.0,0.0035182237905065808
アクセスグループ・ホールディングス,7042,サービス業,スタンダード（内国株式）,2025-03-31,東京都,1808370560,1.4697955,3594937000.0,230764000.0,0.113979995,188644000.0,0.04219,0.1393,0.5086700658839962,,1143906000.0,838266000.0,2053560000.0,599656000.0,1421604000.0,20869000.0,924262300.0,0.5111022709858758
アルー,7043,サービス業,グロース（内国株式）,2024-12-31,東京都,2537863680,2.0302913,3089020000.0,-64558000.0,0.24574,-73706000.0,0.01762,0.047849998,0.6230312724794609,11.241535,716895000.0,548330000.0,1367037000.0,448842000.0,822647000.0,11884000.0,658460800.0,0.2594547552688094
ピアラ,7044,サービス業,スタンダード（内国株式）,2024-12-31,,4143543296,6.78157,13488568000.0,-149432000.0,-0.00206,-114160000.0,0.01352,0.43233,0.10362730095948507,,3760929000.0,3635306000.0,3590437000.0,1478880000.0,1358519000.0,267704000.0,16900800.0,0.004078827899859357
ＴＤＳＥ,7046,サービス業,グロース（内国株式）,2025-03-31,,3180892160,1.4504704,2699081000.0,198774000.0,0.00896,136557000.0,0.04212,0.05429,0.808620188545119,40.558514,522824000.0,502824000.0,2465835000.0,931000.0,1955492000.0,42079000.0,1972466300.0,0.6200984506183321
ポート,7047,サービス業,グロース（内国株式）,2025-03-31,東京都,23497789440,2.6412416,21963000000.0,2948000000.0,0.117089994,1887000000.0,0.079390004,0.22981001,0.37445554137885523,9.734129,14223000000.0,6838000000.0,7287000000.0,8444000000.0,2543000000.0,3116000000.0,-4754800000.0,-0.20235094931551145
ベルトラ,7048,サービス業,グロース（内国株式）,2024-12-31,東京都,8307946496,3.5217822,4304918000.0,-175595000.0,-0.04236,-407943000.0,-0.04684,-0.09149,0.29261708097444283,,5696208000.0,5695769000.0,7846681000.0,0.0,5166676000.0,9774000.0,2157314800.0,0.2596688364614138
識学,7049,サービス業,グロース（内国株式）,2025-02-28,東京都,6978619392,2.3284,5369123000.0,330879000.0,0.33652002,426572000.0,0.09056,0.14562,0.5181240563419642,37.387386,1457779000.0,1346081000.0,4150368000.0,345139000.0,2312580000.0,91272000.0,2756479400.0,0.39498921565487777
フロンティアインターナショナル,7050,サービス業,グロース（内国株式）,2025-04-30,東京都,9812029440,1.1309391,20335121000.0,1277679000.0,0.04216,876068000.0,0.044159997,0.11575,0.6180156868361235,,5453252000.0,4752593000.0,11861924000.0,310022000.0,7499018000.0,567931000.0,6806223700.0,0.6936611576249001
エヌ・シー・エヌ,7057,サービス業,スタンダード（内国株式）,2025-03-31,東京都,2899005696,1.5164409,8124229000.0,178518000.0,-0.02405,193686000.0,0.02269,0.10354,0.3559611366341018,,3456602000.0,2433321000.0,4194291000.0,164786000.0,2668596000.0,573312000.0,1139007400.0,0.3928958820507264
共栄セキュリティーサービス,7058,サービス業,スタンダード（内国株式）,2025-03-31,東京都,4069458944,0.8875593,10113415000.0,484864000.0,0.10539,-38704000.0,0.00865,0.01952,0.7134410879542725,8.253595,1820442000.0,1422263000.0,3468011000.0,480368000.0,2189268000.0,85465000.0,1707394500.0,0.41956302385538946
コプロ・ホールディングス,7059,サービス業,プライム（内国株式）,2025-03-31,,41242435584,5.107735,30015113000.0,2763955000.0,0.0746,1820790000.0,0.06151,0.24611999,0.6433054190628987,,4657532000.0,4427068000.0,10778471000.0,,6190871000.0,,6120939000.0,0.1484136160565313
ギークス,7060,サービス業,スタンダード（内国株式）,2025-03-31,東京都,6452881408,2.2859797,25162448000.0,495540000.0,0.028870001,49795000.0,0.00408,-0.01963,0.38538860980427675,24.045801,4503758000.0,2652347000.0,6452119000.0,2140109000.0,3606612000.0,25895000.0,1966487500.0,0.3047456439478393
日本ホスピスホールディングス,7061,サービス業,グロース（内国株式）,2024-12-31,東京都,11047285760,3.1437945,12115287000.0,1286887000.0,0.06368,639580000.0,0.0403,0.16207,0.18823158298185566,9.812874,14863927000.0,2989415000.0,3787112000.0,13188214000.0,1526291000.0,,-11076815000.0,-1.002672985984206
フレアス,7062,サービス業,グロース（内国株式）,2025-03-31,東京都,2029411456,1.2606568,7582581000.0,-105098000.0,-0.00543,-244549000.0,-0.031,-0.15594,0.1779579737583378,,7152503000.0,2128236000.0,3464914000.0,6138905000.0,814999000.0,,-3687589000.0,-1.817073116985499
Ｂｉｒｄｍａｎ,7063,サービス業,グロース（内国株式）,2024-06-30,,4437062144,17.452147,2085456000.0,-1840223000.0,-1.53763,-3028783000.0,-2.24138,,-3.84889610044156,,1822894000.0,1405298000.0,302619000.0,1471137000.0,115844000.0,16396000.0,-1508797800.0,-0.3400443246079539
ハウテレビジョン,7064,サービス業,グロース（内国株式）,2025-01-31,東京都,2911253760,1.9512408,2166937000.0,402370000.0,0.30036,243303000.0,0.09618,,0.5580766666525117,4.15857,1040672000.0,634130000.0,1842924000.0,615805000.0,1599927000.0,,802252000.0,0.2755692447778925
ユーピーアール,7065,サービス業,スタンダード（内国株式）,2024-08-31,東京都,5713984000,0.6261898,15463106000.0,578254000.0,0.02228,597349000.0,0.02855,0.052729998,0.41557349973702884,5.171577,12444545000.0,4203422000.0,6149858000.0,8680672000.0,3507816000.0,120062000.0,-6210643600.0,-1.0869200193770232
ピアズ,7066,サービス業,グロース（内国株式）,2024-09-30,東京都,5577588224,2.658478,6208984000.0,480470000.0,0.0584,585175000.0,0.09729,0.23064,0.6365081186604465,,1640774000.0,858630000.0,2882976000.0,1079979000.0,1958512000.0,409268000.0,1528689600.0,0.27407717074239146
ブランディングテクノロジー,7067,サービス業,グロース（内国株式）,2025-03-31,東京都,1491950336,1.2885993,5028735000.0,110625000.0,-0.00842,76951000.0,0.01125,0.049200002,0.5693974220121683,12.749003,890109000.0,730101000.0,1906992000.0,215020000.0,1204608000.0,11346000.0,1024825200.0,0.6869030257050057
フィードフォースグループ,7068,サービス業,グロース（内国株式）,2025-05-31,東京都,15800952832,5.0932856,4373000000.0,1592000000.0,0.40367,1002000000.0,0.25265,0.38614,0.43394747157977265,,4332000000.0,3194000000.0,6425000000.0,2200000000.0,4233000000.0,,2093000000.0,0.1324603662990037
サイバー・バズ,7069,サービス業,グロース（内国株式）,2024-09-30,東京都,2961366016,6.3548527,7462203000.0,-1719481000.0,0.04994,-1954414000.0,0.0191,0.3376,0.12667389516001218,4.7149262,2430036000.0,2177722000.0,1635687000.0,1174000000.0,528651000.0,29048000.0,-774015400.0,-0.2613710685602735
アンビスホールディングス,7071,サービス業,プライム（内国株式）,2024-09-30,東京都,58719916032,1.6701717,42475000000.0,10612000000.0,0.14377,7438000000.0,0.13555999,0.19424,0.462569116561512,5.186972,38587000000.0,13805000000.0,18451000000.0,31748000000.0,8868000000.0,,-20136000000.0,-0.3429160216957171
インティメート・マージャー,7072,サービス業,グロース（内国株式）,2024-09-30,東京都,4226898688,2.8278377,2995252000.0,86182000.0,0.05797,57205000.0,0.04118,0.0876,0.7455544036567551,12.45438,517800000.0,411497000.0,2049819000.0,100000000.0,1622116000.0,,1532019000.0,0.36244516679553784
ジェイック,7073,サービス業,グロース（内国株式）,2025-01-31,東京都,2190436096,2.186064,4190221000.0,238198000.0,0.15123999,137777000.0,0.03977,0.18614,0.3438631506437996,,1867582000.0,1048577000.0,1904218000.0,1052356000.0,1401166000.0,44801000.0,67996700.0,0.03104253994178153
トゥエンティーフォーセブンホールディングス,7074,サービス業,グロース（内国株式）,2024-11-30,東京都,2146981504,12.629792,2527254000.0,-363499000.0,-0.101009995,-435661000.0,-0.08845,-8.57778,0.14396048880590837,,878936000.0,596073000.0,798754000.0,,651321000.0,,-80182000.0,-0.03734638600780419
ＱＬＳホールディングス,7075,サービス業,グロース（内国株式）,2025-03-31,大阪府,5556436480,3.2570007,10548294000.0,610645000.0,0.06932,372226000.0,0.03902,0.29899,0.3210337430252444,,3433402000.0,2150180000.0,3242445000.0,1950516000.0,1681223000.0,,-190957000.0,-0.034366810578567074
ＡＬｉＮＫインターネット,7077,サービス業,グロース（内国株式）,2025-02-28,東京都,1879105280,1.1340402,888430000.0,43396000.0,0.02429,57254000.0,0.025320001,,0.9053216965162578,12.776413,173722000.0,157734000.0,1506385000.0,,743377000.0,,1332663000.0,0.7092008171037655
ＩＮＣＬＵＳＩＶＥ,7078,サービス業,グロース（内国株式）,2025-03-31,東京都,4302004736,2.6250904,4897245000.0,-366589000.0,-0.18260999,-1073835000.0,-0.24816999,-0.54412997,0.4721107893908858,95.111115,1633879000.0,913630000.0,2747970000.0,689910000.0,2152911000.0,189121000.0,1246475700.0,0.2897429864661125
ＷＤＢココ,7079,サービス業,グロース（内国株式）,2025-03-31,,6541197312,1.532973,5326810000.0,1306173000.0,0.18695,912899000.0,0.15749,0.21166,0.7691228271193056,6.541607,1289591000.0,1079844000.0,4895010000.0,29812000.0,3478664000.0,,3605419000.0,0.5511864002918492
スポーツフィールド,7080,サービス業,グロース（内国株式）,2024-12-31,東京都,6217681920,2.927346,3845234000.0,874069000.0,0.20111,595295000.0,0.17063999,0.37752998,0.6513347997837257,,944071000.0,762900000.0,2258208000.0,159100000.0,1704249000.0,,1314137000.0,0.21135481308120696
コーユーレンティア,7081,サービス業,スタンダード（内国株式）,2024-12-31,東京都,12803313664,1.1005087,31861162000.0,2081898000.0,0.09906,1549394000.0,0.05395,0.16377,0.6044094995923696,,7241599000.0,6566261000.0,8241991000.0,1246199000.0,2104417000.0,263829000.0,1185072300.0,0.09255981155348503
ジモティー,7082,サービス業,グロース（内国株式）,2024-12-31,東京都,13312282624,4.22344,1774017000.0,559693000.0,0.31855,471599000.0,0.27849,0.38041002,0.7793117841257956,14.374331,379625000.0,356677000.0,1543351000.0,75000000.0,1302500000.0,2369000.0,1165384300.0,0.0875420341436405
ＡＨＣグループ,7083,サービス業,グロース（内国株式）,2024-11-30,東京都,1852921856,1.5138248,6268694000.0,144934000.0,0.01713,98315000.0,0.009330001,0.04961,0.2078137255781193,13.685847,4593321000.0,1251853000.0,3568943000.0,3901713000.0,2419112000.0,89177000.0,-961954100.0,-0.519155244936568
Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,7084,サービス業,グロース（内国株式）,2025-03-31,東京都,7220532736,1.172543,13656500000.0,410583000.0,0.02387,151558000.0,0.01705,0.03773,0.42684695843212356,29.158031,8724574000.0,5271426000.0,6741704000.0,4588267000.0,4671012000.0,16095000.0,-1971603500.0,-0.2730551293216933
カーブスホールディングス,7085,サービス業,プライム（内国株式）,2024-08-31,東京都,76409798656,3.886805,35465349000.0,5458197000.0,0.17419,3566938000.0,0.10551,0.20738001,0.46910913930253567,18.241758,21965543000.0,11654219000.0,15490072000.0,8665700000.0,8296270000.0,,-6475471000.0,-0.0847466046750474
ウイルテック,7087,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,7970797568,1.0135803,44578000000.0,1052000000.0,-0.00495,710000000.0,0.017280001,0.10152,0.4455112288252497,,10049000000.0,6955000000.0,15120000000.0,1106000000.0,4930000000.0,41000000.0,5099700000.0,0.6397979570417814
フォーラムエンジニアリング,7088,サービス業,プライム（内国株式）,2025-03-31,東京都,65020194816,5.4150124,34688000000.0,4202000000.0,0.12852,2884000000.0,0.08251,0.23427,0.6876131643412504,20.860035,5615000000.0,5526000000.0,15960000000.0,96000000.0,11633000000.0,10000000.0,10352000000.0,0.15921207294587505
フォースタートアップス,7089,サービス業,グロース（内国株式）,2025-03-31,,6023246336,2.6360946,3693767000.0,452969000.0,0.30931,353748000.0,0.14294,,0.5907202503169329,10.422615,1187276000.0,788273000.0,2812898000.0,513000000.0,1895360000.0,89283000.0,1688120100.0,0.28026748464700346
リグア,7090,サービス業,グロース（内国株式）,2025-03-31,大阪府,1695713280,6.7024364,2872367000.0,-154729000.0,-0.014989999,-301000000.0,-0.11659,-0.78765,0.10177840423219535,,2822391000.0,2047126000.0,2734618000.0,2101718000.0,1352070000.0,,-87773000.0,-0.05176169877020719
リビングプラットフォーム,7091,サービス業,グロース（内国株式）,2025-03-31,,4220105472,1.9681585,19204574000.0,341272000.0,0.02175,365591000.0,0.020399999,0.21127,0.1693945366005208,16.672565,10063198000.0,2696599000.0,3868849000.0,6538725000.0,1592802000.0,70373000.0,-6145087900.0,-1.4561455728469528
Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,7092,サービス業,プライム（内国株式）,2025-03-31,,32231788544,2.309199,18009000000.0,3339000000.0,0.17893,2026000000.0,0.11626001,0.16336,0.634455698512638,17.408907,8012000000.0,5344000000.0,10747000000.0,2142000000.0,8085000000.0,2000000.0,2736400000.0,0.08489755373843147
アディッシュ,7093,サービス業,グロース（内国株式）,2024-12-31,東京都,1109976448,2.539988,3592309000.0,-132363000.0,-0.0099599995,-115330000.0,-0.02201,-0.19082001,0.26265693404517554,,988314000.0,731642000.0,1145470000.0,485840000.0,579323000.0,,157156000.0,0.14158498613476886
ＮｅｘＴｏｎｅ,7094,サービス業,グロース（内国株式）,2025-03-31,東京都,19354550272,3.8965786,19412000000.0,1005000000.0,0.06081,692000000.0,0.036930002,0.11477,0.32081451014766366,16.805084,9117000000.0,8570000000.0,12272000000.0,,9629000000.0,,3155000000.0,0.16301076261969782
Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,7095,サービス業,プライム（内国株式）,2025-04-30,東京都,28457889792,2.2710438,51675000000.0,5171000000.0,0.08189999,3443000000.0,0.04634,0.26871002,0.5267903589387897,7.0848737,10840000000.0,9205000000.0,16376000000.0,3164000000.0,7506000000.0,1797000000.0,6793900000.0,0.2387351996109663
ステムセル研究所,7096,サービス業,グロース（内国株式）,2025-03-31,東京都,8851695616,3.3629842,2679175000.0,418509000.0,0.092860006,385796000.0,0.09255999,0.09206,0.3503358712822488,11.550591,4873091000.0,4318050000.0,5172467000.0,518962000.0,3200846000.0,647856000.0,752875200.0,0.08505434807757402
さくらさくプラス,7097,サービス業,グロース（内国株式）,2024-07-31,東京都,10700263424,1.8405912,17212000000.0,776000000.0,0.0153,607000000.0,0.03323,0.10983,0.3862003226279513,,8351000000.0,3202000000.0,4019000000.0,4488000000.0,1492000000.0,,-4332000000.0,-0.4048498460592665
日本車輌製造,7102,輸送用機器,プライム（内国株式）,2025-03-31,,40663228416,0.6176115,96340000000.0,6936000000.0,0.06768,6416000000.0,0.073410004,0.11344,0.49287151962428716,,66517000000.0,27586000000.0,74180000000.0,35983000000.0,3445000000.0,17511000000.0,19920700000.0,0.48989469788782647
三菱ロジスネクスト,7105,輸送用機器,スタンダード（内国株式）,2025-03-31,,165549359104,1.3833034,665594000000.0,20767000000.0,0.03857,8664000000.0,0.00401,0.02123,0.24204325345996439,18.152046,387837000000.0,193619000000.0,284919000000.0,230089000000.0,16602000000.0,7491000000.0,-97674300000.0,-0.5900010759850776
クラシコム,7110,小売業,グロース（内国株式）,2024-07-31,東京都,14939707392,2.8094442,7012802000.0,1083700000.0,0.10962,785757000.0,0.084350005,0.14261,0.844563552422648,,869945000.0,766602000.0,4890432000.0,152777000.0,4195709000.0,,4020487000.0,0.26911417302275364
ＩＮＥＳＴ,7111,卸売業,スタンダード（内国株式）,2025-03-31,東京都,4493455872,0.9266766,18960000000.0,208000000.0,-0.00179,42000000.0,0.00426,0.0155299995,0.3603247750713188,,8728000000.0,4585000000.0,4770000000.0,5442000000.0,1671000000.0,708000000.0,-3462400000.0,-0.7705427845803935
キューブ,7112,小売業,グロース（内国株式）,2024-12-31,東京都,3870579200,3.5581188,4863766000.0,166053000.0,0.01612,108774000.0,-0.049850002,,0.8311309442072088,,809181000.0,667111000.0,3882309000.0,,2903847000.0,,3073128000.0,0.7939710935252274
フーディソン,7114,卸売業,グロース（内国株式）,2025-03-31,東京都,3985883136,1.7629261,6866324000.0,167388000.0,0.013259999,142798000.0,0.01282,0.040120002,0.7124206285198732,10.584028,925322000.0,622838000.0,2893110000.0,195774000.0,2055954000.0,,1967788000.0,0.493689336304716
アルファパーチェス,7115,卸売業,スタンダード（内国株式）,2024-12-31,東京都,30482757632,4.9512353,55952804000.0,1242400000.0,0.023039998,865914000.0,0.01687,0.16680999,0.3303178148906977,,12309522000.0,12274792000.0,15925901000.0,23364000.0,5759082000.0,,3616379000.0,0.11863687149497328
ダイワ通信,7116,卸売業,スタンダード（内国株式）,2025-03-31,,2303620352,1.0161533,5241044000.0,453881000.0,0.10641,-163791000.0,-0.0311,-0.06881,0.42626563323117045,,3051669000.0,2530938000.0,2590562000.0,1634034000.0,777688000.0,59998000.0,-419108400.0,-0.181934666290012
ハルメクホールディングス,7119,小売業,グロース（内国株式）,2025-03-31,東京都,14630163456,1.7454894,33930000000.0,1069000000.0,0.0675,623000000.0,0.01821,0.075729996,0.39223663427942373,,12698000000.0,8919000000.0,7591000000.0,4807000000.0,2394000000.0,315000000.0,-4886500000.0,-0.3340017365285136
ＳＨＩＮＫＯ,7120,卸売業,スタンダード（内国株式）,2025-03-31,東京都,3908939264,1.0039881,16904476000.0,687690000.0,-0.0227,512872000.0,0.025120001,0.2547,0.274870797027582,,4618804000.0,3063861000.0,5061674000.0,85956000.0,1534412000.0,,442870000.0,0.11329672069317678
近畿車輛,7122,輸送用機器,スタンダード（内国株式）,2025-03-31,,15859231744,0.47721213,30257000000.0,233000000.0,0.00777,560000000.0,-0.00978,-0.00898,0.5712586045721084,,25225000000.0,20514000000.0,39687000000.0,5413000000.0,6350000000.0,6329000000.0,18892300000.0,1.1912493811150402
グローバルスタイル,7126,小売業,スタンダード（内国株式）,2024-07-31,大阪府,4832555008,1.6748718,11167786000.0,629967000.0,0.03042,443764000.0,0.04389,0.18751,0.3268737069632235,6.546438,5056763000.0,3683431000.0,3810095000.0,3042708000.0,901354000.0,8430000.0,-1240767000.0,-0.25675175925488397
一家ホールディングス,7127,小売業,スタンダード（内国株式）,2025-03-31,千葉県,4883314688,5.4018893,10089884000.0,-74556000.0,-0.00654,-172203000.0,-0.0136,-0.1436,0.15539171181622413,17.968336,4812843000.0,1869437000.0,2071732000.0,3387051000.0,1454656000.0,188799000.0,-2608951700.0,-0.5342583607014105
フルサト・マルカホールディングス,7128,卸売業,プライム（内国株式）,2024-12-31,,54008655872,0.75249255,161716000000.0,3860000000.0,0.016549999,4613000000.0,0.01689,0.03927,0.5987121444119814,12.783154,47450000000.0,45350000000.0,86599000000.0,1728000000.0,27533000000.0,3116000000.0,41330200000.0,0.7652514089214177
ミアヘルサホールディングス,7129,小売業,スタンダード（内国株式）,2025-03-31,,3077491968,0.81136113,23825724000.0,641174000.0,0.00885,299868000.0,0.01159,0.07825,0.2857983516006363,,9482456000.0,6475389000.0,5458888000.0,3367101000.0,1625812000.0,,-4023568000.0,-1.307417872032607
ヤマエグループホールディングス,7130,卸売業,プライム（内国株式）,2025-03-31,,70480134144,0.7890565,1006914000000.0,15786000000.0,0.01356,8540000000.0,0.00884,0.10335,0.2232547075320513,,307708000000.0,208593000000.0,206280000000.0,126988000000.0,43992000000.0,20238000000.0,-87261400000.0,-1.2380992326392812
のむら産業,7131,卸売業,スタンダード（内国株式）,2024-10-31,,3957548032,1.8112346,6612904000.0,505256000.0,0.12878999,339223000.0,0.06491,0.22904,0.4610855572038724,,2201470000.0,2125317000.0,3140171000.0,78509000.0,1462453000.0,140350000.0,1036946000.0,0.26201728737477015
ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,7133,小売業,グロース（内国株式）,2025-03-31,,9340394496,4.073434,9984799000.0,1051676000.0,0.04062,719030000.0,0.06661,,0.3363651525439882,9.534207,4679430000.0,1945702000.0,2703139000.0,2645392000.0,565926000.0,999000.0,-1975591700.0,-0.21151052033680612
